rights_statement,record_count,rights_category
Creative Commons Licence: CC Attribution-NonCommercial-NoDerivs CC BY-NC-ND,1,cc_by_nc_nd
"Creative Commons License
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.",1,cc_by_nc_nd
Creative Commons License This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.,1,cc_by_nc_nd
"Creative Commons Non Commercial No Derivs CC BY-NC-ND: This article is distributed under the terms of the Creative Commons Attribution-Non Commercial-NoDerivs 4.0 License (https://creativecommons.org/licenses/by-nc-nd/4.0/) which permits non-commercial use, reproduction and distribution of the work as published without adaptation or alteration, without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage).",1,cc_by_nc_nd
Creative Commons Open Access License - Attribution-NonCommercial-NoDerivs 3.0 Unported (CC BY-NC-ND 3.0).,1,cc_by_nc_nd
"Creative Commons: This work is licensed under the Creative Commons Non-commercial No Derivatives (by-nc-nd) License. To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/ .0/legalcode",1,cc_by_nc_nd
"Creative Commons: attribution non-commercial no derivatives license
https://creativecommons.org/licenses/by-nc-nd/3.0/nz/legalcode",1,cc_by_nc_nd
"During the embargo period (the 12 month period from the publication of the Version of Record of this article), the Accepted Manuscript is fully
protected by copyright and cannot be reused or reposted elsewhere.
As the Version of Record of this article is going to be / has been published on a subscription basis, this Accepted Manuscript is available for reuse under a CC BY-NC-ND 3.0 licence after the 12 month embargo period.
After the embargo period, everyone is permitted to use copy and redistribute this article for non-commercial purposes only, provided that they adhere to all the terms of the licence https://creativecommons.org/licences/by-nc-nd/3.0",1,cc_by_nc_nd
"Every article appearing in the She Ji: The Journal of Design, Economics, and Innovation is published as open access. All articles will be published under the CC BY-NC-ND license: Creative Commons Attribution-NonCommercial-NoDerivs (CC BY-NC-ND): for non-commercial purposes, lets others distribute and copy the article, and to include in a collective work (such as an anthology), as long as they credit the author(s) and provided they do not alter or modify the article.",1,cc_by_nc_nd
"Except where otherwise noted, this item's license is described as cc-by-nc-nd (c) Elsevier, 2015",1,cc_by_nc_nd
GMMP 2015 is licensed under creative commons using an Attribution-NonCommercial-NoDerivs,1,cc_by_nc_nd
Garment loan courtesy of Sarah Tallentire ; This image has CC BY-NC-ND 4.0,1,cc_by_nc_nd
"Gift of Marian Redwood, 2011, image courtesy of Museum of New Zealand Te Papa Tongarewa, Wellington, GH017103.  ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Hat gifted to Museum of New Zealand Te Papa Tongarewa by Mrs C Gray, PC003986 ; CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Image courtesy of Museum of New Zealand Te Papa Tongarewa, GH015340 ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Image courtesy of Museum of New Zealand Te Papa Tongarewa, GH015884 ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Image courtesy of Museum of New Zealand Te Papa Tongarewa, GH017434 ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Image courtesy of Museum of New Zealand Te Papa Tongarewa, Wellington, GH016188 ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Image courtesy of Museum of New Zealand Te Papa, GH017435 ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Image from the Gisborne Photo News, 12 July 1967 ; Image © CC BY-NC-ND 3.0 NZ",1,cc_by_nc_nd
"Images courtesy of Museum of New Zealand Te Papa Tongarewa, Wellington, PC001819 ; This image has CC BY-NC-ND 4.0",1,cc_by_nc_nd
"Kōtuitui: New Zealand Journal of Social Sciences Online is a fully open access journal. Once published, your article will be immediately and permanently available for readers to read, download, and share. Readers will be able to access your article freely on Taylor and Francis Online. All articles in this journal will be published under the Creative Commons Attribution-NonCommercial-NoDerivatives (CC BY-NC-ND 4.0) license.",1,cc_by_nc_nd
Licensed under Creative Commons Attribution-NonCommercial-NoDerivatives 3.0 New Zealand CC BY-NC-ND 3.0 cc https://creativecommons.org/licenses/by-nc-nd/3.0/,1,cc_by_nc_nd
Licensed under Creative Commons Attribution-NonCommercial-NoDerivs 3.0 New Zealand Attribution 3.0 New Zealand CC BY-NC-ND 3.0 NZ cc https://creativecommons.org/licenses/by-nc-nd/3.0/nz/,1,cc_by_nc_nd
Licensed under Creative Commons CC BY-NC-ND 3.0,1,cc_by_nc_nd
Licensed under Creative Commons: Attribution -NonCommercial -NoDerivatives -4.0 International(CC-BY-NC-ND 4.0).,1,cc_by_nc_nd
"Open Access. © 2018 Sophie Morton et al., published by De Gruyter. This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License.",1,cc_by_nc_nd
Open Access: This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported License.,1,cc_by_nc_nd
Paleo is available under the terms of the Creative Commons Attribution - NonCommercial - NoDerivs 4.0 International.,1,cc_by_nc_nd
"Photo: (c) Balazs Buzas, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Dunedin Bioblitz 2014, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Gianluca Di Santo, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Juliana, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Kevin Schafer, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Konstantin, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Marion Hughes, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Petra Gloyn, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) Sebastian Doak, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) SooJin S, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) flyfisher, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) hannah0, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) heike-nz, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) juliawd, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) matt-walters, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) mbdbirds, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
"Photo: (c) ofo33, some rights reserved (CC BY-NC-ND);",1,cc_by_nc_nd
Production and hosting by Elsevier Sp. z o.o. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).,1,cc_by_nc_nd
"Published articles are licensed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported License which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.",1,cc_by_nc_nd
"Published by Elsevier HS Journals, Inc. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/4.0/).",1,cc_by_nc_nd
Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).,1,cc_by_nc_nd
Published under Creative Commons Attribution-Non Commercial-No Derivatives 4.0 International Licence.,1,cc_by_nc_nd
Published under a Creative Commons Attribution-Non Commercial-No Derivatives 4.0 International Licence.,1,cc_by_nc_nd
Released with a Creative Commons Attribution Non-Commercial No Derivatives License,1,cc_by_nc_nd
Sherpa: General conditions: Creative Commons Attribution Non-Commercial No Derivatives License,1,cc_by_nc_nd
"TEXT: Licensed under Creative Commons Attribution (CC BY-NC- ND 2.5) http://creativecommons.org/licenses/by-nc- nd/2.5/
IMAGES: All images appearing in this work are property of the respective copyright owners, and are not released into the Creative Commons. The respective owners reserve all rights.",1,cc_by_nc_nd
"The Author(s). This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, 
provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made",1,cc_by_nc_nd
The Author(s).Published by Elsevier Inc.This is an open access article under the CC BY-NC-ND license,1,cc_by_nc_nd
The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/BY-NC-ND/4.0/).,1,cc_by_nc_nd
The Urban Transcripts Journal ISSN 2514-5339 / a project by Urban Transcripts. All content published under a Creative Commons attribution-noncommercial-noderivatives 4.0 international license.,1,cc_by_nc_nd
The journal is licenced under a Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported License. Articles accepted for publication in Shima may be posted in open access repositories and/or on author’s personal research pages upon completion of the journal’s proofing processes in the form supplied to the authors (and identified as forthcoming).,1,cc_by_nc_nd
The work is licensed under a Creative Commons Attribution-Non Commercial-No Derivatives Licence CC BY-NC-ND,1,cc_by_nc_nd
This Accepted Manuscript is available under a CC BY-NC-ND 3.0 licence,1,cc_by_nc_nd
This articel is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-SA 4.0).,1,cc_by_nc_nd
This article has been published in a revised form in International psychogeriatrics http://doi.org/10.1017/S1041610221000363. This version is published under a Creative Commons CC-BY-NC-ND. No commercial re-distribution or re-use allowed. Derivative works cannot be distributed. © International Psychogeriatric Association.,1,cc_by_nc_nd
"This article has been published in the journal: Journal of Conflictology. This article is subject to a Creative Commons Attribution-Noncommercial-NoDerivative-Works 3.0 Spain licence. It may be copied, distributed and broadcasted provided that the author and the source (Journal of Conflictology) are cited. Commercial use and derivative works are not permitted. The full licence can be consulted at: http://creativecommons.org/licenses/by-nc-nd/3.0/es/deed.en",1,cc_by_nc_nd
This article has been published in the journal: Tourismos: An International Multidisciplinary Journal of Tourism. It is published under the Creative Commons Attribution-Non-commercial-No Derivatives Works 3.0 Licence Unported (CC BY-NC-ND 3.0).,1,cc_by_nc_nd
"This article is licensed under Creative Commons Attribution, Non-Commercial, No Derivatives 4.0 International Licence.",1,cc_by_nc_nd
This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND). Usage and distribution for commercial purposes as well as any distribution of modified material requires written permission.,1,cc_by_nc_nd
This article is published under Creative Commons Attribution Non-Commercial No Derivatives Licence (CC BY-NC-ND 4.0),1,cc_by_nc_nd
This article is published under Creative Commons Attribution Non-Commercial No Derivatives License,1,cc_by_nc_nd
This article is published under Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Licence.,1,cc_by_nc_nd
This article is published under a  Creative Commons Attribution Non-Commercial No Derivatives License. © 2016 Copyright with the authors.,1,cc_by_nc_nd
This article is published under a  Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution - NonCommercial -NoDerivatives 4.0 Internationl License.,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution – NonCommercial – NoDerivatives 4.0 International License,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution-Non Commercial-No Derivatives 4.0 International Licence.,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution-NonCommercial-NoDerivatives 3.0 License.,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0).,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution-NonCommercial-NoDerivs 2.5 Generic License,1,cc_by_nc_nd
This article is published under a Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported License.,1,cc_by_nc_nd
This article is published under a Creative Commons CC BY-NC-ND licence.,1,cc_by_nc_nd
This article is published under the Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0),1,cc_by_nc_nd
This article is published under the CC-BY-NC-ND 4.0 license.,1,cc_by_nc_nd
This article is released under the Creative Commons Attribution Non-Commercial No Derivatives (by-nc-nd) license.,1,cc_by_nc_nd
"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://
creativecommons.org/licenses/by-nc-nd/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided
the original work is properly cited, and is not altered, transformed, or built upon in any way.",1,cc_by_nc_nd
"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/Licenses/by-ncnd/4.0/),
which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built
upon in any way.",1,cc_by_nc_nd
This is an Open Access article with Creative Commons licence BY-NC-ND (Attribution + Noncommercial + NoDerivatives),1,cc_by_nc_nd
"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives licence (http://creativecommons.org/licenses/by-nc-nd/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is unaltered and is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use or in order to create a derivative work.",1,cc_by_nc_nd
"This is an Open Access journal. This means that it uses a funding model that does not charge readers or their institutions for access. Readers may freely
read, download, copy, distribute, print, search, or link to the full texts of articles. This journal is covered under the CC BY-NC-ND license.",1,cc_by_nc_nd
This is an author’s accepted version of an article made available online 21 May 2015 © 2015 Elesvier. This manuscript version is made available under the CC-BY-NC-ND 4.0 license http://creativecommons.org/licenses/by-nc-nd/4.0/,1,cc_by_nc_nd
This is an author’s accepted version of an article published in the journal: Australian Journal of Primary Health. Journal Compilation © La Trobe University 2019 Open Access CC BY-NC-ND,1,cc_by_nc_nd
"This is an open access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License 4.0 (CC BY-NC-ND), which permits downloading and sharing the work provided it is properly cited. The work cannot be changed in any way or used commercially.",1,cc_by_nc_nd
This is an open access article under the CC BY-NC-ND license,1,cc_by_nc_nd
"This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/4.0/)",1,cc_by_nc_nd
"This is an open access article under the CC BYNC-
ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).
Share — copy and redistribute the material in any medium or format
The licensor cannot revoke these freedoms as long as you follow the license terms.
Under the following terms:
Attribution — You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use.
NonCommercial — You may not use the material for commercial purposes.
NoDerivatives — If you remix, transform, or build upon the material, you may not distribute the modified material.
No additional restrictions — You may not apply legal terms or technological measures that legally restrict others from doing anything the license permits.",1,cc_by_nc_nd
"This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs 4.0 License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.",1,cc_by_nc_nd
This is an open-access article distributed under the terms and conditions of the Creative Commons Attribution license (CC BY-NC-ND) (http://creativecommons.org/licenses/by-nc-nd/4.0/).,1,cc_by_nc_nd
"This is an open-access article distributed under the terms of the
Creative Commons Attribution-NonCommercial-NoDerivatives 3.0
License, where it is permissible to download and share the work
provided it is properly cited. The work cannot be changed in any way
or used commercially.",1,cc_by_nc_nd
"This is an open-access article distributed under the terms of the Creative Commons
Attribution-NonCommercial-NoDerivitives 3.0 License, where it is
permissible to download and share the work provided it is properly cited. The
work cannot be changed in any way or used commercially.",1,cc_by_nc_nd
"This is an open-access article distributed under the terms of the Creative Commons Attribution-Non Commercial-No Derivatives License 4.0 (CCBY-NC-ND), where it is permissible to download and share the work provided it is properly cited. The work cannot be changed in any way or used commercially without permission from the journal.",1,cc_by_nc_nd
This journal and associated articles are licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 3.0 New Zealand License.,1,cc_by_nc_nd
This journal is published under the Creative Commons license CC BY-NC-ND (Attribution-NonCommercial-NoDerivatives),1,cc_by_nc_nd
This journal provides immediate open access to its content on the principle that making research freely available to the public supports a greater global exchange of knowledge. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 2.5 License.,1,cc_by_nc_nd
"This journal provides immediate open access to its content under the Creative Commons CC BY-NC-ND 4.0 license on the principle that making research freely available to the public supports a greater global exchange of knowledge.

Under the CC BY-NC-ND 4.0 license users are free to share the work (copy and redistribute the material in any medium or format), if the contribution is properly attributed and used for non-commercial purposes. The material published in the journal may not be altered or built upon.",1,cc_by_nc_nd
"This open access article is distributed under Creative Commons Attribution-NonCommercial-
NoDerivatives License 4.0 (CC BY-NC-ND).",1,cc_by_nc_nd
This open access article is distributed under Creative Commons Attribution-NonCommercial-NoDerivatives License 4.0 (CC BY-NC-ND).,1,cc_by_nc_nd
This report is published under Attribution-NonCommercial-NoDerivatives 4.0 International licence.,1,cc_by_nc_nd
This title is published under a Creative Commons Attribution-NonCommercialNoDerivatives 4.0 International (CC BY-NC-ND 4.0).,1,cc_by_nc_nd
"This work is distributed under the Creative Commons Attribution Non-Commercial No-Derivatives 4.0 License, which permits unrestricted distribution provided the original author and source are credited. The material may not be adapted (remixed, transformed or built upon) or used for commercial purposes without written permission from the author. Additional information is available at http://www.geochemicalperspectivesletters.org/
copyright-and-permissions.",1,cc_by_nc_nd
This work is licensed under a Attribution-NonCommercial - NoDerivatives 4.0 International (CC BY-NC-ND 4.0).,1,cc_by_nc_nd
This work is licensed under a Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0).,1,cc_by_nc_nd
This work is licensed under a Creative Commons 4.0 International License (CC BY-NC-ND 4.0),1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution Non-Commercial No Derivatives 3.0 License.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-Non Commercial-NoDerivatives 4.0 International License. Rights granted to the New Zealand Grassland Association through this agreement are non-exclusive.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-Non Commercial-NoDerivs 3.0 Unported License.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 3.0 License.,1,cc_by_nc_nd
"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.

Copyright Telecommunications Association Inc.",1,cc_by_nc_nd
"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License. Copyright Telecommunications Association Inc.,1,cc_by_nc_nd
"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License. For the terms of the license, please see https://creativecommons.org/licenses/by-nc-nd/4.0/",1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License. Please contact mpub-help@umich.edu to use this work in a way not covered by the license.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International license (CC BY-NC-ND 4.0).,1,cc_by_nc_nd
"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International license (CC BY-NC-ND 4.0). You are free to share, copy and redistribute the material in any medium or format under the following terms: Attribution — You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use. Non-commercial — You may not use the material for commercial purposes. No Derivatives — If you remix, transform, or build upon the material, you may not distribute the modified material. No additional restrictions — You may not apply legal terms or technological measures that legally restrict others from doing anything the license permits.",1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 2.5 License.,1,cc_by_nc_nd
"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 2.5 License. Australasian Journal of Information Systems is an Open Access journal through Open Journal Systems. Open Journal Systems is open source software made freely available to journals worldwide for the purpose of making open access publishing a viable option for more journals, as open access can increase a journal's readership as well as its contribution to the public good on a global scale (http://pkp.sfu.ca/?q=ojs).",1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported License,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 4.0 Unported License.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 United States License.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-Noncommercial-No Derivative Works 4.0 License.,1,cc_by_nc_nd
This work is licensed under a Creative Commons Attribution-Noncommercial-No Derivative Works 4.0 United States License.,1,cc_by_nc_nd
This work is licensed under the Creative Commons Attribution-Non Commercial-No Derivs 3.0 License.,1,cc_by_nc_nd
"This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives
4.0 International License",1,cc_by_nc_nd
This work is made available under the terms of the Creative Commons Attribution-Non-Commercial-NoDerivs 3.0 Unported license.,1,cc_by_nc_nd
Under a Creative Commons license. Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0),1,cc_by_nc_nd
"©  2019 The Authors. Published by Elsevier Ltd.
This is an open access article under the CC BY-NC-ND license (
https://creativecommons.org/licenses/by-nc-nd/4.0/)",1,cc_by_nc_nd
©  2021  The  Authors. Published  by  Elsevier  B.V.  This  is  an  open  access  article  under  the  CC  BY-NC-ND  license (http://creativecommons.org/licenses/by-nc-nd/4.0/),1,cc_by_nc_nd
"© 2012 The Authors. Published by Elsevier Ltd.
Open access under CC BY-NC-ND license",1,cc_by_nc_nd
© 2012 University of Waikato Library. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License,1,cc_by_nc_nd
"© 2013 The Authors. Published by Elsevier B.V. Open access under CC-BY-NC-ND license (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2013 UniCeSV, University of Florence. Open access under CC BY-NC-ND license. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2014 Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/3.0/).",1,cc_by_nc_nd
"© 2014 The Authors. Ecology Letters published by John Wiley & Sons Ltd and CNRS.
This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and
distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.",1,cc_by_nc_nd
© 2014 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license.,1,cc_by_nc_nd
"© 2014 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/3.0/).",1,cc_by_nc_nd
"© 2014 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/3.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2014 This text is licensed under: CC by-NC-ND 3.0 Germany - Attribution, Non-commercial, No
Derivative Works.",1,cc_by_nc_nd
"© 2014 Trade, Law and Development. This work is licensed under a Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 Unported License",1,cc_by_nc_nd
© 2014 University of Waikato Library. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.,1,cc_by_nc_nd
© 2014 the contributors. This work is licenced under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0) Licence.,1,cc_by_nc_nd
"© 2014.The Authors. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and
distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2015 T. T. Lie et al., licensee De Gruyter Open. This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivs 3.0 License.",1,cc_by_nc_nd
"© 2015 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/3.0/).",1,cc_by_nc_nd
© 2015 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/),1,cc_by_nc_nd
"© 2015 The Authors. Published by Elsevier GmbH. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2015 The Authors. Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/4.0/).",1,cc_by_nc_nd
© 2015 University of Waikato Library. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License,1,cc_by_nc_nd
"© 2016 J. J. Hunter, published by De Gruyter Open. This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivs 3.0 License.",1,cc_by_nc_nd
"© 2016 Karl Gustafson and Je rey J. Hunter, published by De Gruyter Open.
This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivs 3.0 License.",1,cc_by_nc_nd
© 2016 Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license,1,cc_by_nc_nd
"© 2016 Rebekah Graham et al., published by De Gruyter Open. This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivs 3.0 License.",1,cc_by_nc_nd
"© 2016 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.
This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-nc-nd/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way.",1,cc_by_nc_nd
"© 2016 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.
This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-ncnd/4.0/),
which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way.",1,cc_by_nc_nd
"© 2016 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group. This an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http:// creativecommons.org/Licenses/by-nc-nd/4.0/).",1,cc_by_nc_nd
"© 2016 The Authors International Journal of Food Science & Technology published by John Wiley & Sons Ltd on behalf of Institute of Food, Science and Technology (IFSTTF)
This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2016 The Authors. Asia and the Pacific Policy Studies published by John Wiley & Sons Australia, Ltd and Crawford School of Public Policy at The Australian National University.

This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
"© 2016 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc_nd
© 2016 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license.,1,cc_by_nc_nd
